municipio propio	MUNICIPIO-PROPIO
museo	MUSEO
museo al aire libre	MUSEO-AL-AIRE-LIBRE
Myanmar	MYANMAR
México	MÉXICO
Mónaco	MÓNACO
nación	NACIÓN
Nairobi	NAIROBI
Namibia	NAMIBIA
navegar	NAVEGAR
Nepal	NEPAL
Niamey	NIAMEY
Nicaragua	NICARAGUA
Nicosia	NICOSIA
Niger	NIGER
Nigeria	NIGERIA
nivel del agua	NIVEL-DEL-AGUA
noroeste	NOROESTE
norte	NORTE
Norteamérica	NORTEAMÉRICA
Noruega	NORUEGA
Nueva Delhi	NUEVA-DELHI
Nueva Zelanda	NUEVA-ZELANDA
oasis	OASIS
Oceanía	OCEANÍA
Océano Atlántico	OCÉANO-ATLÁNTICO
océano mundial	OCÉANO-MUNDIAL
Océano Pacífico Norte	OCÉANO-PACÍFICO-NORTE
Océano Ártico	OCÉANO-ÁRTICO
Océano Índico	OCÉANO-ÍNDICO
oeste	OESTE
oficina de turismo	OFICINA-DE-TURISMO
Oman	OMAN
operador turístico	OPERADOR-TURÍSTICO
Oslo	OSLO
paisaje	PAISAJE
paisaje de costa	PAISAJE-DE-COSTA
Pakistán	PAKISTÁN
palacio	PALACIO
Palestina	PALESTINA
Panamá	PANAMÁ
pantalla de información de compañías aéreas	PANTALLA-DE-INFORMACIÓN-DE-COMPAÑÍAS-AÉREAS
Papua Nueva Guinea	PAPUA-NUEVA-GUINEA
paquete	PAQUETE
parada de autobús	PARADA-DE-AUTOBÚS
parada de taxis	PARADA-DE-TAXIS
Paraguay	PARAGUAY
parque	PARQUE
parque nacional	PARQUE-NACIONAL
parque natural	PARQUE-NATURAL
partida	PARTIDA
partir	PARTIR
París	PARÍS
pasajero	PASAJERO
pasaporte	PASAPORTE
pasarela mecánica	PASARELA-MECÁNICA
paseo	PASEO
paso a nivel	PASO-A-NIVEL
Paso del Noreste	PASO-DEL-NORESTE
patrimonio	PATRIMONIO
país	PAÍS
peaje	PEAJE
peatón	PEATÓN
Pekín	PEKÍN
pensión	PENSIÓN
pensión completa	PENSIÓN-COMPLETA
Península Ibérica	PENÍNSULA-IBÉRICA
perímetro	PERÍMETRO
Perú	PERÚ
Pionyang	PIONYANG
pirámide	PIRÁMIDE
Pirámide del Sol	PIRÁMIDE-DEL-SOL
pista de automóvil	PISTA-DE-AUTOMÓVIL
placa tectónica	PLACA-TECTÓNICA
plataforma de hielo	PLATAFORMA-DE-HIELO
playa	PLAYA
poblado	POBLADO
Polinesia Francesa	POLINESIA-FRANCESA
polo norte	POLO-NORTE
polo sur	POLO-SUR
Polonia	POLONIA
portaequipajes	PORTAEQUIPAJES
Portugal	PORTUGAL
posada	POSADA
postal	POSTAL
pradera	PRADERA
pradera alpina	PRADERA-ALPINA
Praga	PRAGA
precio de la habitación	PRECIO-DE-LA-HABITACIÓN
Pristina	PRISTINA
procedimientos de seguridad	PROCEDIMIENTOS-DE-SEGURIDAD
pueblo	PUEBLO
puerta de salida	PUERTA-DE-SALIDA
Puerto Rico	PUERTO-RICO
punto de referencia	PUNTO-DE-REFERENCIA
puntos cardinales	PUNTOS-CARDINALES
Quito	QUITO
Rabat	RABAT
realizar un estudio	REALIZAR-UN-ESTUDIO
recogida de equipaje	RECOGIDA-DE-EQUIPAJE
recorrido	RECORRIDO
recuerdo	RECUERDO
registrarse	REGISTRARSE
región	REGIÓN
región polar	REGIÓN-POLAR
región turística	REGIÓN-TURÍSTICA
Reikiavik	REIKIAVIK
Reino Unido	REINO-UNIDO
relieve	RELIEVE
remoto	REMOTO
representante de agencia de viajes	REPRESENTANTE-DE-AGENCIA-DE-VIAJES
República Centroafricana	REPÚBLICA-CENTROAFRICANA
República Checa	REPÚBLICA-CHECA
República Dominicana	REPÚBLICA-DOMINICANA
reserva	RESERVA
reserva	RESERVA
reserva	RESERVA
reserva de asiento	RESERVA-DE-ASIENTO
reserva de viaje	RESERVA-DE-VIAJE
reservar	RESERVAR
residir	RESIDIR
resort	RESORT
Riad	RIAD
Riga	RIGA
Roma	ROMA
Ruanda	RUANDA
Rumania	RUMANIA
rural	RURAL
Rusia	RUSIA
ruta	RUTA
Río Amazonas	RÍO-AMAZONAS
safari	SAFARI
Sahara	SAHARA
Sahara occidental	SAHARA-OCCIDENTAL
salida del avión	SALIDA-DEL-AVIÓN
salida del tren	SALIDA-DEL-TREN
salidas	SALIDAS
salir de vacaciones	SALIR-DE-VACACIONES
Samoa	SAMOA
San Marino	SAN-MARINO
San Marino	SAN-MARINO
Santiago de Chile	SANTIAGO-DE-CHILE
Santo Domingo	SANTO-DOMINGO
Sarajevo	SARAJEVO
senda	SENDA
Senegal	SENEGAL
Serbia	SERBIA
servicio de autobuses	SERVICIO-DE-AUTOBUSES
servicio de habitaciones	SERVICIO-DE-HABITACIONES
servicio turístico	SERVICIO-TURÍSTICO
servicios turísticos	SERVICIOS-TURÍSTICOS
Seychelles	SEYCHELLES
señal de paso a nivel	SEÑAL-DE-PASO-A-NIVEL
Sicilia	SICILIA
Sierra Leona	SIERRA-LEONA
Singapur	SINGAPUR
Singapur	SINGAPUR
Siria	SIRIA
sistema de navegación del automovil	SISTEMA-DE-NAVEGACIÓN-DEL-AUTOMOVIL
sistemas de información geográfica	SISTEMAS-DE-INFORMACIÓN-GEOGRÁFICA
Skopie	SKOPIE
Sofia	SOFIA
solo alojamiento	SOLO-ALOJAMIENTO
Somalia	SOMALIA
sombrilla	SOMBRILLA
Sri Lanka	SRI-LANKA
Suazilandia	SUAZILANDIA
Sudamérica	SUDAMÉRICA
sudeste	SUDESTE
sudoeste	SUDOESTE
Sudáfrica	SUDÁFRICA
Sudán	SUDÁN
Sudán del Sur	SUDÁN-DEL-SUR
Suecia	SUECIA
suite	SUITE
Suiza	SUIZA
suplemento único	SUPLEMENTO-ÚNICO
sur	SUR
Surinam	SURINAM
Svalbard	SVALBARD
Tailandia	TAILANDIA
Taiwán	TAIWÁN
Tallin	TALLIN
Tanzania	TANZANIA
taquilla	TAQUILLA
tarifa económica	TARIFA-ECONÓMICA
tarjeta de embarque	TARJETA-DE-EMBARQUE
taxi	TAXI
taxista	TAXISTA
taxímetro	TAXÍMETRO
teleférico	TELEFÉRICO
temporada alta	TEMPORADA-ALTA
temporada baja	TEMPORADA-BAJA
Tercer Mundo	TERCER-MUNDO
terminal	TERMINAL
terminal de autobuses	TERMINAL-DE-AUTOBUSES
tierra baldía	TIERRA-BALDÍA
tierras altas	TIERRAS-ALTAS
tierras bajas	TIERRAS-BAJAS
tipo de tarifa	TIPO-DE-TARIFA
toalla de playa	TOALLA-DE-PLAYA
Togo	TOGO
Tokio	TOKIO
topografía	TOPOGRAFÍA
topógrafo	TOPÓGRAFO
Torre Eiffel	TORRE-EIFFEL
tour turístico por la montaña	TOUR-TURÍSTICO-POR-LA-MONTAÑA
transportar	TRANSPORTAR
transporte	TRANSPORTE
transporte aéreo	TRANSPORTE-AÉREO
transporte de pasajeros de larga distancia	TRANSPORTE-DE-PASAJEROS-DE-LARGA-DISTANCIA
transporte marítimo	TRANSPORTE-MARÍTIMO
transporte público	TRANSPORTE-PÚBLICO
trasnochar	TRASNOCHAR
trekking	TREKKING
tren de alta velocidad	TREN-DE-ALTA-VELOCIDAD
tren de cercanías	TREN-DE-CERCANÍAS
Trinidad y Tobago	TRINIDAD-Y-TOBAGO
tripulación de cabina	TRIPULACIÓN-DE-CABINA
troposfera	TROPOSFERA
Trípoli	TRÍPOLI
trópico	TRÓPICO
Trópico de Capricornio	TRÓPICO-DE-CAPRICORNIO
Trópico de Cáncer	TRÓPICO-DE-CÁNCER
Tunez	TUNEZ
Tunez	TUNEZ
turismo	TURISMO
turista	TURISTA
Turquía	TURQUÍA
Ucrania	UCRANIA
Uganda	UGANDA
urbano	URBANO
Uruguay	URUGUAY
Uzbekistán	UZBEKISTÁN
vacaciones	VACACIONES
vacaciones	VACACIONES
vacaciones con actividades programadas	VACACIONES-CON-ACTIVIDADES-PROGRAMADAS
vacaciones en la playa	VACACIONES-EN-LA-PLAYA
vacaciones familiares	VACACIONES-FAMILIARES
vacaciones todo incluido	VACACIONES-TODO-INCLUIDO
vacante	VACANTE
Varsovia	VARSOVIA
Venezuela	VENEZUELA
viajar	VIAJAR
viajar alrededor del mundo	VIAJAR-ALREDEDOR-DEL-MUNDO
viajar todos los días	VIAJAR-TODOS-LOS-DÍAS
viaje	VIAJE
viaje	VIAJE
viaje	VIAJE
viaje en ferry	VIAJE-EN-FERRY
viaje en tren	VIAJE-EN-TREN
viaje organizado	VIAJE-ORGANIZADO
viaje por carretera	VIAJE-POR-CARRETERA
viaje todo incluido	VIAJE-TODO-INCLUIDO
viajero	VIAJERO
Victoria	VICTORIA
Viena	VIENA
Vietnam	VIETNAM
villa	VILLA
Vilna	VILNA
visado	VISADO
visita turística	VISITA-TURÍSTICA
visitante	VISITANTE
visitar	VISITAR
vista	VISTA
viñedo	VIÑEDO
volar	VOLAR
Volotea	VOLOTEA
vuelo	VUELO
vuelo chárter	VUELO-CHÁRTER
vuelo de largo recorrido	VUELO-DE-LARGO-RECORRIDO
vuelo perdido	VUELO-PERDIDO
vuelo regular	VUELO-REGULAR
vuelta al mundo	VUELTA-AL-MUNDO
vía del tren	VÍA-DEL-TREN
vía del tren	VÍA-DEL-TREN
Washington, D.C.	WASHINGTON,-D.C.
Wellington	WELLINGTON
Yemen	YEMEN
Yibuti	YIBUTI
Zagreb	ZAGREB
Zambia	ZAMBIA
zona de baño	ZONA-DE-BAÑO
zona de paisaje protegido	ZONA-DE-PAISAJE-PROTEGIDO
zona horaria	ZONA-HORARIA
zona nevada	ZONA-NEVADA
zona templada	ZONA-TEMPLADA
África	ÁFRICA
África del Norte	ÁFRICA-DEL-NORTE
área	ÁREA
área de baja presión	ÁREA-DE-BAJA-PRESIÓN
área rural	ÁREA-RURAL
área urbana	ÁREA-URBANA
a prueba	A-PRUEBA
a tiempo parcial	A-TIEMPO-PARCIAL
Abad Charles-Michel de l'Épée	ABAD-CHARLES-MICHEL-DE-L'ÉPÉE
abajo firmantes	ABAJO-FIRMANTES
abastecer	ABASTECER
abdicar	ABDICAR
abogado	ABOGADO
abogado	ABOGADO
abogado defensor	ABOGADO-DEFENSOR
aborigen	ABORIGEN
Abraham Lincoln	ABRAHAM-LINCOLN
absentismo	ABSENTISMO
absentista	ABSENTISTA
absolución	ABSOLUCIÓN
absolutismo	ABSOLUTISMO
abusador	ABUSADOR
abuso	ABUSO
abuso de menores	ABUSO-DE-MENORES
abuso sexual	ABUSO-SEXUAL
academia	ACADEMIA
accidente laboral	ACCIDENTE-LABORAL
accidente laboral	ACCIDENTE-LABORAL
accionista	ACCIONISTA
acción	ACCIÓN
aclimatación	ACLIMATACIÓN
acomodador	ACOMODADOR
acompañamiento	ACOMPAÑAMIENTO
acosador sexual de menores	ACOSADOR-SEXUAL-DE-MENORES
acreditación de una organización	ACREDITACIÓN-DE-UNA-ORGANIZACIÓN
acreedor	ACREEDOR
acta	ACTA
actas	ACTAS
actividad económica	ACTIVIDAD-ECONÓMICA
actividad humana	ACTIVIDAD-HUMANA
actividad inventiva	ACTIVIDAD-INVENTIVA
activo fijo	ACTIVO-FIJO
activos de propiedad intelectual	ACTIVOS-DE-PROPIEDAD-INTELECTUAL
actualización	ACTUALIZACIÓN
acuerdo de colaboración	ACUERDO-DE-COLABORACIÓN
acuerdo general	ACUERDO-GENERAL
acuerdo verbal	ACUERDO-VERBAL
acusación	ACUSACIÓN
acusado	ACUSADO
acusar	ACUSAR
adeudar	ADEUDAR
adicción al trabajo	ADICCIÓN-AL-TRABAJO
adicto al trabajo	ADICTO-AL-TRABAJO
adiestrador de perros	ADIESTRADOR-DE-PERROS
adiestrador de perros	ADIESTRADOR-DE-PERROS
adinerado	ADINERADO
adjunto	ADJUNTO
administración	ADMINISTRACIÓN
administración central	ADMINISTRACIÓN-CENTRAL
administración de empresas	ADMINISTRACIÓN-DE-EMPRESAS
administración financiera	ADMINISTRACIÓN-FINANCIERA
administración local	ADMINISTRACIÓN-LOCAL
administrador	ADMINISTRADOR
administrar	ADMINISTRAR
administrativo	ADMINISTRATIVO
administrativo	ADMINISTRATIVO
adolescencia	ADOLESCENCIA
Adolf Hitler	ADOLF-HITLER
adoptante	ADOPTANTE
adulto	ADULTO
adulto joven	ADULTO-JOVEN
afiliar	AFILIAR
afinador de pianos	AFINADOR-DE-PIANOS
africano	AFRICANO
Afroamericano	AFROAMERICANO
afroamericano	AFROAMERICANO
agencia	AGENCIA
agencia de empleo	AGENCIA-DE-EMPLEO
agenda	AGENDA
agente	AGENTE
agente de policía	AGENTE-DE-POLICÍA
agente de tráfico	AGENTE-DE-TRÁFICO
agente inmobiliario	AGENTE-INMOBILIARIO
agente inmobiliario	AGENTE-INMOBILIARIO
agotamiento de fuentes de energía	AGOTAMIENTO-DE-FUENTES-DE-ENERGÍA
agresor sexual	AGRESOR-SEXUAL
ahorrativo	AHORRATIVO
ahorro	AHORRO
albanes	ALBANES
Albania	ALBANIA
albañil	ALBAÑIL
alcalde	ALCALDE
aldea	ALDEA
Aldeas infantiles SOS	ALDEAS-INFANTILES-SOS
alegación	ALEGACIÓN
Alemania del Este	ALEMANIA-DEL-ESTE
alemán	ALEMÁN
alemán báltico	ALEMÁN-BÁLTICO
alguacil	ALGUACIL
alianza	ALIANZA
alistar	ALISTAR
almacén	ALMACÉN
almacén	ALMACÉN
almacén para equipo de extinción de incendios	ALMACÉN-PARA-EQUIPO-DE-EXTINCIÓN-DE-INCENDIOS
alquilar	ALQUILAR
alquiler	ALQUILER
alta dirección	ALTA-DIRECCIÓN
alunizaje	ALUNIZAJE
ama de casa	AMA-DE-CASA
ambición	AMBICIÓN
amenaza	AMENAZA
amenazar	AMENAZAR
americano	AMERICANO
Americano Nativo	AMERICANO-NATIVO
amortización acelerada	AMORTIZACIÓN-ACELERADA
analista	ANALISTA
anarquía	ANARQUÍA
anciana	ANCIANA
anciano	ANCIANO
anteproyecto	ANTEPROYECTO
antiguo	ANTIGUO
antiguo	ANTIGUO
antigüedad	ANTIGÜEDAD
antropología	ANTROPOLOGÍA
anualidad	ANUALIDAD
anulación	ANULACIÓN
anular	ANULAR
anuncio	ANUNCIO
anuncio	ANUNCIO
anuncio publicitario	ANUNCIO-PUBLICITARIO
anuncios breves	ANUNCIOS-BREVES
anuncios clasificados	ANUNCIOS-CLASIFICADOS
análisis de actividades	ANÁLISIS-DE-ACTIVIDADES
análisis de datos	ANÁLISIS-DE-DATOS
apicultor	APICULTOR
aplicación industrial	APLICACIÓN-INDUSTRIAL
Apple	APPLE
Apple Store	APPLE-STORE
apreciación	APRECIACIÓN
aprendiz	APRENDIZ
aprendizaje	APRENDIZAJE
aprovisionarse	APROVISIONARSE
apuñalar	APUÑALAR
arancel	ARANCEL
arbitraje	ARBITRAJE
arbitrar	ARBITRAR
arbitrario	ARBITRARIO
archivador	ARCHIVADOR
archivo de datos	ARCHIVO-DE-DATOS
arco	ARCO
argumento de venta	ARGUMENTO-DE-VENTA
aristócrata	ARISTÓCRATA
Aristóteles	ARISTÓTELES
Aristóteles	ARISTÓTELES
arma	ARMA
arma nuclear	ARMA-NUCLEAR
armada	ARMADA
armadura	ARMADURA
armenio	ARMENIO
armenio	ARMENIO
arqueología	ARQUEOLOGÍA
arquero	ARQUERO
arquitecto	ARQUITECTO
arrastrar	ARRASTRAR
arrendado	ARRENDADO
arrendamiento	ARRENDAMIENTO
arrestar	ARRESTAR
arte histórico	ARTE-HISTÓRICO
artefacto	ARTEFACTO
artículo	ARTÍCULO
artículo de opinión de los editores	ARTÍCULO-DE-OPINIÓN-DE-LOS-EDITORES
artículos de contenido informativo	ARTÍCULOS-DE-CONTENIDO-INFORMATIVO
asalariado	ASALARIADO
ascenso	ASCENSO
asegurado	ASEGURADO
asegurar	ASEGURAR
asentimiento	ASENTIMIENTO
aseo de señoras	ASEO-DE-SEÑORAS
asesinato	ASESINATO
asesino	ASESINO
asesor	ASESOR
asesor de bodas	ASESOR-DE-BODAS
asesoramiento laboral	ASESORAMIENTO-LABORAL
asesoría económica	ASESORÍA-ECONÓMICA
asignación de asistencia	ASIGNACIÓN-DE-ASISTENCIA
Asignación diaria	ASIGNACIÓN-DIARIA
asignar	ASIGNAR
asilo	ASILO
asistente	ASISTENTE
asistente de ayuda y caridad	ASISTENTE-DE-AYUDA-Y-CARIDAD
asistente legal	ASISTENTE-LEGAL
asiático	ASIÁTICO
asociación	ASOCIACIÓN
asociación de sordos	ASOCIACIÓN-DE-SORDOS
astronauta	ASTRONAUTA
astrónomo	ASTRÓNOMO
asunto	ASUNTO
asunto	ASUNTO
atacar	ATACAR
atención domiciliaria	ATENCIÓN-DOMICILIARIA
atraer	ATRAER
atrasos	ATRASOS
audismo	AUDISMO
auditoría	AUDITORÍA
aumentar el precio acordado anteriormente	AUMENTAR-EL-PRECIO-ACORDADO-ANTERIORMENTE
aumento en las ventas	AUMENTO-EN-LAS-VENTAS
autoedición	AUTOEDICIÓN
autonomía	AUTONOMÍA
autonomía	AUTONOMÍA
autoridad	AUTORIDAD
autoridad legal	AUTORIDAD-LEGAL
autoridad responsable	AUTORIDAD-RESPONSABLE
autorización	AUTORIZACIÓN
autorizar	AUTORIZAR
autoservicio	AUTOSERVICIO
auxiliar	AUXILIAR
avanzar	AVANZAR
aventura	AVENTURA
ayuda al estudiante de educación secundaria	AYUDA-AL-ESTUDIANTE-DE-EDUCACIÓN-SECUNDARIA
ayuda financiera	AYUDA-FINANCIERA
Ayuda para desempleados que no perciben prestación	AYUDA-PARA-DESEMPLEADOS-QUE-NO-PERCIBEN-PRESTACIÓN
ayuda para familias monoparentales	AYUDA-PARA-FAMILIAS-MONOPARENTALES
ayuda por desempleo	AYUDA-POR-DESEMPLEO
ayudante	AYUDANTE
azote	AZOTE
baby boom	BABY-BOOM
baja por maternidad	BAJA-POR-MATERNIDAD
baja por maternidad o paternidad	BAJA-POR-MATERNIDAD-O-PATERNIDAD
baja por paternidad	BAJA-POR-PATERNIDAD
balance	BALANCE
banco	BANCO
Banco Central Europeo	BANCO-CENTRAL-EUROPEO
banco de trabajo	BANCO-DE-TRABAJO
bandera	BANDERA
bandido	BANDIDO
banquero	BANQUERO
barato	BARATO
barman	BARMAN
barrendero	BARRENDERO
barrera lingüística	BARRERA-LINGÜÍSTICA
barricada	BARRICADA
basurero	BASURERO
batalla	BATALLA
baza en una negociación	BAZA-EN-UNA-NEGOCIACIÓN
bebé	BEBÉ
beca a estudiantes de secundaria superior	BECA-A-ESTUDIANTES-DE-SECUNDARIA-SUPERIOR
beca escolar	BECA-ESCOLAR
beca estatal	BECA-ESTATAL
Belga	BELGA
beneficiarse	BENEFICIARSE
beneficio	BENEFICIO
beneficio bruto	BENEFICIO-BRUTO
beneficio fiscal	BENEFICIO-FISCAL
beneficio social	BENEFICIO-SOCIAL
beneficioso	BENEFICIOSO
Benito Mussolini	BENITO-MUSSOLINI
bibliología	BIBLIOLOGÍA
biblioteca	BIBLIOTECA
biblioteca de referencia	BIBLIOTECA-DE-REFERENCIA
biblioteca digital	BIBLIOTECA-DIGITAL
biblioteca pública	BIBLIOTECA-PÚBLICA
biblioteca virtual	BIBLIOTECA-VIRTUAL
bibliotecario	BIBLIOTECARIO
biblioteconomía	BIBLIOTECONOMÍA
bielorruso	BIELORRUSO
bien de lujo	BIEN-DE-LUJO
bien entrenado	BIEN-ENTRENADO
bien libre	BIEN-LIBRE
bien preferente	BIEN-PREFERENTE
bien remunerado	BIEN-REMUNERADO
bien sustituido	BIEN-SUSTITUIDO
bienes	BIENES
bienes de consumo	BIENES-DE-CONSUMO
bienes reservados	BIENES-RESERVADOS
bienestar	BIENESTAR
bienestar social	BIENESTAR-SOCIAL
billete de banco	BILLETE-DE-BANCO
block	BLOCK
bloqueo de cuenta	BLOQUEO-DE-CUENTA
boletín	BOLETÍN
bomba	BOMBA
bombardear	BOMBARDEAR
bombardear	BOMBARDEAR
bombardeo	BOMBARDEO
bombero	BOMBERO
bombero	BOMBERO
bono	BONO
borrador del contrato	BORRADOR-DEL-CONTRATO
botones	BOTONES
botín	BOTÍN
brasleño	BRASLEÑO
brecha salarial de género	BRECHA-SALARIAL-DE-GÉNERO
brigada anti-incendios	BRIGADA-ANTI-INCENDIOS
británico	BRITÁNICO
bruto	BRUTO
Bulgaria	BULGARIA
buque de guerra	BUQUE-DE-GUERRA
burbuja económica	BURBUJA-ECONÓMICA
buzón de correos	BUZÓN-DE-CORREOS
búsqueda bibliográfica	BÚSQUEDA-BIBLIOGRÁFICA
búsqueda de empleo	BÚSQUEDA-DE-EMPLEO
caballero	CABALLERO
cabecera	CABECERA
cachiporra	CACHIPORRA
cadena de venta de productos a precio de coste	CADENA-DE-VENTA-DE-PRODUCTOS-A-PRECIO-DE-COSTE
cadena perpetua	CADENA-PERPETUA
caducar	CADUCAR
cajero automático	CAJERO-AUTOMÁTICO
cajero de banco	CAJERO-DE-BANCO
calumnia	CALUMNIA
camarera	CAMARERA
camarero	CAMARERO
camarero	CAMARERO
camarilla	CAMARILLA
camarógrafo	CAMARÓGRAFO
cambio de divisa	CAMBIO-DE-DIVISA
camionero	CAMIONERO
camión de bomberos	CAMIÓN-DE-BOMBEROS
campaña	CAMPAÑA
campaña de publicidad	CAMPAÑA-DE-PUBLICIDAD
campesino	CAMPESINO
canal de ventas	CANAL-DE-VENTAS
cancelación del seguro	CANCELACIÓN-DEL-SEGURO
candidato	CANDIDATO
canguro	CANGURO
cantero	CANTERO
cantidades fijas de obra y servicio	CANTIDADES-FIJAS-DE-OBRA-Y-SERVICIO
capacidad	CAPACIDAD
capacidad de trabajo	CAPACIDAD-DE-TRABAJO
capacidad para trabajar	CAPACIDAD-PARA-TRABAJAR
capacitado	CAPACITADO
capital	CAPITAL
capital social	CAPITAL-SOCIAL
capital social	CAPITAL-SOCIAL
capitalismo	CAPITALISMO
capitalización	CAPITALIZACIÓN
capitán	CAPITÁN
capitán de barco	CAPITÁN-DE-BARCO
carga	CARGA
carga tributaria	CARGA-TRIBUTARIA
cargo	CARGO
cargo por servicio	CARGO-POR-SERVICIO
carnet de conducir	CARNET-DE-CONDUCIR
caro	CARO
carrera	CARRERA
carrera de magisterio	CARRERA-DE-MAGISTERIO
carta de propuesta de ideas	CARTA-DE-PROPUESTA-DE-IDEAS
carta de reclamación	CARTA-DE-RECLAMACIÓN
carta formal	CARTA-FORMAL
cartera	CARTERA
cartera de clientes	CARTERA-DE-CLIENTES
cartero	CARTERO
cartero	CARTERO
casa de beneficencia	CASA-DE-BENEFICENCIA
caseta	CASETA
caso en libertad condicional	CASO-EN-LIBERTAD-CONDICIONAL
castigar	CASTIGAR
castigo	CASTIGO
catering	CATERING
caución	CAUCIÓN
causa inmediata	CAUSA-INMEDIATA
cautividad	CAUTIVIDAD
caída en las ventas	CAÍDA-EN-LAS-VENTAS
cañón	CAÑÓN
ceder	CEDER
celda de aislamiento	CELDA-DE-AISLAMIENTO
censo	CENSO
censo de población	CENSO-DE-POBLACIÓN
censura	CENSURA
centro de cuidados infantiles	CENTRO-DE-CUIDADOS-INFANTILES
centro de detención preventiva	CENTRO-DE-DETENCIÓN-PREVENTIVA
centro de discapacitados	CENTRO-DE-DISCAPACITADOS
centro de día	CENTRO-DE-DÍA
centro de formación	CENTRO-DE-FORMACIÓN
centro de internamiento de menores	CENTRO-DE-INTERNAMIENTO-DE-MENORES
centro de internamiento de menores	CENTRO-DE-INTERNAMIENTO-DE-MENORES
centro de trabajo	CENTRO-DE-TRABAJO
centro educativo	CENTRO-EDUCATIVO
centurión	CENTURIÓN
cerrar una cuenta	CERRAR-UNA-CUENTA
certificación	CERTIFICACIÓN
certificado	CERTIFICADO
certificado de servicio	CERTIFICADO-DE-SERVICIO
certificar	CERTIFICAR
cetro	CETRO
Charles de Gaulle	CHARLES-DE-GAULLE
chaval	CHAVAL
Che Guevara	CHE-GUEVARA
cheque	CHEQUE
chino	CHINO
choque cultural	CHOQUE-CULTURAL
ciclo de pobreza	CICLO-DE-POBREZA
ciclo económico	CICLO-ECONÓMICO
ciencias políticas	CIENCIAS-POLÍTICAS
científico	CIENTÍFICO
cierto	CIERTO
cifra de negocio anual	CIFRA-DE-NEGOCIO-ANUAL
cifra de negocios	CIFRA-DE-NEGOCIOS
cifras de ventas	CIFRAS-DE-VENTAS
circulación de mercancias	CIRCULACIÓN-DE-MERCANCIAS
ciudad estado	CIUDAD-ESTADO
ciudadano	CIUDADANO
civil	CIVIL
civil	CIVIL
civilización	CIVILIZACIÓN
clase	CLASE
clase media	CLASE-MEDIA
Clase Obrera	CLASE-OBRERA
clase social	CLASE-SOCIAL
clase social alta	CLASE-SOCIAL-ALTA
clasificación	CLASIFICACIÓN
clausurar	CLAUSURAR
cliente	CLIENTE
cliente	CLIENTE
clásico	CLÁSICO
coalición	COALICIÓN
cobertura	COBERTURA
cobrar	COBRAR
coche de policía	COCHE-DE-POLICÍA
cocinero	COCINERO
cocinero de comida rápida	COCINERO-DE-COMIDA-RÁPIDA
CODA	CODA
cohete	COHETE
colaborador	COLABORADOR
colaborar	COLABORAR
colectivismo	COLECTIVISMO
colega	COLEGA
colonia	COLONIA
colonialismo	COLONIALISMO
colonizador	COLONIZADOR
colusión en una subasta	COLUSIÓN-EN-UNA-SUBASTA
comandante	COMANDANTE
comarca industrial	COMARCA-INDUSTRIAL
comercial	COMERCIAL
comercializable	COMERCIALIZABLE
comercialización	COMERCIALIZACIÓN
comerciante de papel	COMERCIANTE-DE-PAPEL
comercio	COMERCIO
comercio al por mayor	COMERCIO-AL-POR-MAYOR
comercio electrónico	COMERCIO-ELECTRÓNICO
comercio internacional	COMERCIO-INTERNACIONAL
cometer un crimen	COMETER-UN-CRIMEN
cometido	COMETIDO
comisaría	COMISARÍA
comisión	COMISIÓN
comisión	COMISIÓN
comisión bancaria	COMISIÓN-BANCARIA
Comisión Europea	COMISIÓN-EUROPEA
comité	COMITÉ
comité	COMITÉ
compartimento	COMPARTIMENTO
compatibilidad de incentivos	COMPATIBILIDAD-DE-INCENTIVOS
compañía	COMPAÑÍA
compañía de seguridad	COMPAÑÍA-DE-SEGURIDAD
compensación	COMPENSACIÓN
compensación	COMPENSACIÓN
compensación de vivienda	COMPENSACIÓN-DE-VIVIENDA
compensar	COMPENSAR
competencia	COMPETENCIA
competencia	COMPETENCIA
competencias transversales	COMPETENCIAS-TRANSVERSALES
competente	COMPETENTE
comportamiento social	COMPORTAMIENTO-SOCIAL
compra de entradas	COMPRA-DE-ENTRADAS
comprador por primera vez	COMPRADOR-POR-PRIMERA-VEZ
comprar	COMPRAR
compromiso	COMPROMISO
Comsión Europea	COMSIÓN-EUROPEA
comunicado de prensa	COMUNICADO-DE-PRENSA
comunidad	COMUNIDAD
comunidad sorda	COMUNIDAD-SORDA
comunismo	COMUNISMO
comunista	COMUNISTA
con orientación profesional	CON-ORIENTACIÓN-PROFESIONAL
concejo municipal	CONCEJO-MUNICIPAL
conciencia	CONCIENCIA
conciliación entre vida familiar y profesional	CONCILIACIÓN-ENTRE-VIDA-FAMILIAR-Y-PROFESIONAL
concluir	CONCLUIR
condado	CONDADO
condenado a prisión	CONDENADO-A-PRISIÓN
condiciones	CONDICIONES
condiciones de jubilación	CONDICIONES-DE-JUBILACIÓN
condiciones de pago del crédito	CONDICIONES-DE-PAGO-DEL-CRÉDITO
conductor de autobús	CONDUCTOR-DE-AUTOBÚS
confección de una lista de contactos	CONFECCIÓN-DE-UNA-LISTA-DE-CONTACTOS
confesar	CONFESAR
confesión	CONFESIÓN
confinamiento	CONFINAMIENTO
conflicto	CONFLICTO
conflicto de valores	CONFLICTO-DE-VALORES
confort humano	CONFORT-HUMANO
congreso	CONGRESO
